Step,Reward,F1
480668,154.4,0.7436
480674,154.4,0.7436
480680,154.4,0.7436
480686,154.4,0.7436
480692,154.4,0.7436
480698,154.4,0.7436
480704,154.4,0.7436
480710,154.4,0.7436
480716,154.4,0.7436
480721,154.4,0.7436
480727,154.4,0.7436
480733,154.4,0.7436
480739,154.4,0.7436
480745,154.4,0.7436
480751,154.4,0.7436
480757,154.4,0.7436
480763,154.4,0.7436
480769,154.4,0.7436
480774,154.4,0.7436
480780,154.4,0.7436
480786,154.4,0.7436
480792,154.4,0.7436
480798,154.4,0.7436
480804,154.4,0.7436
480810,154.4,0.7436
480816,154.4,0.7436
480822,154.4,0.7436
480828,154.4,0.7436
480834,154.4,0.7436
480840,154.4,0.7436
480845,154.4,0.7436
480851,154.4,0.7436
480856,154.4,0.7436
480862,154.4,0.7436
480868,154.4,0.7436
480873,154.4,0.7436
480879,154.4,0.7436
480885,154.4,0.7436
480891,154.4,0.7436
480897,154.4,0.7436
480903,154.4,0.7436
480909,154.4,0.7436
480915,154.4,0.7436
480921,154.4,0.7436
480927,154.4,0.7436
480933,154.4,0.7436
480939,154.4,0.7436
480945,154.4,0.7436
480950,154.4,0.7436
480956,154.4,0.7436
480962,154.4,0.7436
480968,154.4,0.7436
480973,154.4,0.7436
480979,154.4,0.7436
480985,154.4,0.7436
480991,154.4,0.7436
480997,154.4,0.7436
489996,154.6,0.7404
490000,154.6,0.7404
490005,154.6,0.7404
490011,154.6,0.7404
490016,154.6,0.7404
490022,154.6,0.7404
490028,154.6,0.7404
490034,154.6,0.7404
490039,154.6,0.7404
490045,154.6,0.7404
490050,154.6,0.7404
490056,154.6,0.7404
490062,154.6,0.7404
490068,154.6,0.7404
490074,154.6,0.7404
490080,154.6,0.7404
490086,154.6,0.7404
490092,154.6,0.7404
490098,154.6,0.7404
490104,154.6,0.7404
490109,154.6,0.7404
490115,154.6,0.7404
490121,154.6,0.7404
490126,154.6,0.7404
490132,154.6,0.7404
490138,154.6,0.7404
490144,154.6,0.7404
490150,154.6,0.7404
490156,154.6,0.7404
490161,154.6,0.7404
490167,154.6,0.7404
490173,154.6,0.7404
490178,154.6,0.7404
490184,154.6,0.7404
490190,154.6,0.7404
490196,154.6,0.7404
490202,154.6,0.7404
490208,154.6,0.7404
490214,154.6,0.7404
490220,154.6,0.7404
490225,154.6,0.7404
490230,154.6,0.7404
490236,154.6,0.7404
490241,154.6,0.7404
490247,154.6,0.7404
490253,154.6,0.7404
490259,154.6,0.7404
490265,154.6,0.7404
490271,154.6,0.7404
490277,154.6,0.7404
490283,154.6,0.7404
490289,154.6,0.7404
490295,154.6,0.7404
490300,154.6,0.7404
490306,154.6,0.7404
490312,154.6,0.7404
490318,154.6,0.7404
490323,154.6,0.7404
490328,154.6,0.7404
490334,154.6,0.7404
490340,154.6,0.7404
490346,154.6,0.7404
490352,154.6,0.7404
490358,154.6,0.7404
490364,154.6,0.7404
490370,154.6,0.7404
490376,154.6,0.7404
490382,154.6,0.7404
490388,154.6,0.7404
490394,154.6,0.7404
490400,154.6,0.7404
490406,154.6,0.7404
490412,154.6,0.7404
490418,154.6,0.7404
490424,154.6,0.7404
490430,154.6,0.7404
490436,154.6,0.7404
490442,154.6,0.7404
490448,154.6,0.7404
490454,154.6,0.7404
490460,154.6,0.7404
490466,154.6,0.7404
490472,154.6,0.7404
490478,154.6,0.7404
490484,154.6,0.7404
490490,154.6,0.7404
490496,154.6,0.7404
490502,154.6,0.7404
490508,154.6,0.7404
490514,154.6,0.7404
490520,154.6,0.7404
490526,154.6,0.7404
490532,154.6,0.7404
490538,154.6,0.7404
490544,154.6,0.7404
490550,154.6,0.7404
490556,154.6,0.7404
490562,154.6,0.7404
490568,154.6,0.7404
490574,154.6,0.7404
490580,154.6,0.7404
490586,154.6,0.7404
490592,154.6,0.7404
490598,154.6,0.7404
490604,154.6,0.7404
490610,154.6,0.7404
490616,154.6,0.7404
490622,154.6,0.7404
490628,154.6,0.7404
490634,154.6,0.7404
490640,154.6,0.7404
490646,154.6,0.7404
490652,154.6,0.7404
490657,154.6,0.7404
490663,154.6,0.7404
490669,154.6,0.7404
490675,154.6,0.7404
490681,154.6,0.7404
490687,154.6,0.7404
490693,154.6,0.7404
490699,154.6,0.7404
490705,154.6,0.7404
490711,154.6,0.7404
490717,154.6,0.7404
490723,154.6,0.7404
490729,154.6,0.7404
490735,154.6,0.7404
490741,154.6,0.7404
490747,154.6,0.7404
490753,154.6,0.7404
490759,154.6,0.7404
490765,154.6,0.7404
490771,154.6,0.7404
490777,154.6,0.7404
490783,154.6,0.7404
490788,154.6,0.7404
490794,154.6,0.7404
490800,154.6,0.7404
490805,154.6,0.7404
490810,154.6,0.7404
490816,154.6,0.7404
490821,154.6,0.7404
490827,154.6,0.7404
490833,154.6,0.7404
490839,154.6,0.7404
490845,154.6,0.7404
490851,154.6,0.7404
490857,154.6,0.7404
490863,154.6,0.7404
490868,154.6,0.7404
490874,154.6,0.7404
490880,154.6,0.7404
490885,154.6,0.7404
490891,154.6,0.7404
490897,154.6,0.7404
490903,154.6,0.7404
490908,154.6,0.7404
490914,154.6,0.7404
490920,154.6,0.7404
490926,154.6,0.7404
490932,154.6,0.7404
490938,154.6,0.7404
490943,154.6,0.7404
490949,154.6,0.7404
490955,154.6,0.7404
490961,154.6,0.7404
490967,154.6,0.7404
490973,154.6,0.7404
490979,154.6,0.7404
490985,154.6,0.7404
490991,154.6,0.7404
490996,154.6,0.7404
499995,154.3,0.75
500000,154.3,0.75
500005,154.3,0.75
500011,154.3,0.75
500017,154.3,0.75
500023,154.3,0.75
500029,154.3,0.75
500034,154.3,0.75
500040,154.3,0.75
500046,154.3,0.75
500052,154.3,0.75
500057,154.3,0.75
500063,154.3,0.75
500069,154.3,0.75
500075,154.3,0.75
500081,154.3,0.75
500087,154.3,0.75
500093,154.3,0.75
500099,154.3,0.75
500105,154.3,0.75
500111,154.3,0.75
500116,154.3,0.75
500122,154.3,0.75
500128,154.3,0.75
500134,154.3,0.75
500140,154.3,0.75
500146,154.3,0.75
500151,154.3,0.75
500157,154.3,0.75
500163,154.3,0.75
500169,154.3,0.75
500174,154.3,0.75
500180,154.3,0.75
500186,154.3,0.75
500192,154.3,0.75
500198,154.3,0.75
500204,154.3,0.75
500210,154.3,0.75
500216,154.3,0.75
500222,154.3,0.75
500228,154.3,0.75
500234,154.3,0.75
500240,154.3,0.75
500246,154.3,0.75
500252,154.3,0.75
500258,154.3,0.75
500264,154.3,0.75
500269,154.3,0.75
500275,154.3,0.75
500281,154.3,0.75
500287,154.3,0.75
500293,154.3,0.75
500299,154.3,0.75
500305,154.3,0.75
500311,154.3,0.75
500316,154.3,0.75
500322,154.3,0.75
500328,154.3,0.75
500334,154.3,0.75
500340,154.3,0.75
500346,154.3,0.75
500352,154.3,0.75
500358,154.3,0.75
500364,154.3,0.75
500370,154.3,0.75
500376,154.3,0.75
500381,154.3,0.75
500387,154.3,0.75
500393,154.3,0.75
500399,154.3,0.75
500405,154.3,0.75
500411,154.3,0.75
500416,154.3,0.75
500421,154.3,0.75
500427,154.3,0.75
500433,154.3,0.75
500439,154.3,0.75
500445,154.3,0.75
500450,154.3,0.75
500456,154.3,0.75
500462,154.3,0.75
500468,154.3,0.75
500474,154.3,0.75
500479,154.3,0.75
500484,154.3,0.75
500490,154.3,0.75
500496,154.3,0.75
500502,154.3,0.75
500508,154.3,0.75
500514,154.3,0.75
500519,154.3,0.75
500525,154.3,0.75
500531,154.3,0.75
500536,154.3,0.75
500541,154.3,0.75
500547,154.3,0.75
500552,154.3,0.75
500558,154.3,0.75
500564,154.3,0.75
500570,154.3,0.75
500576,154.3,0.75
500581,154.3,0.75
500587,154.3,0.75
500592,154.3,0.75
500598,154.3,0.75
500604,154.3,0.75
500609,154.3,0.75
500615,154.3,0.75
500621,154.3,0.75
500627,154.3,0.75
500632,154.3,0.75
500638,154.3,0.75
500644,154.3,0.75
500650,154.3,0.75
500656,154.3,0.75
500662,154.3,0.75
500668,154.3,0.75
500674,154.3,0.75
500679,154.3,0.75
500684,154.3,0.75
500690,154.3,0.75
500695,154.3,0.75
500700,154.3,0.75
500706,154.3,0.75
500712,154.3,0.75
500718,154.3,0.75
500723,154.3,0.75
500728,154.3,0.75
500734,154.3,0.75
500740,154.3,0.75
500746,154.3,0.75
500752,154.3,0.75
500758,154.3,0.75
500764,154.3,0.75
500770,154.3,0.75
500775,154.3,0.75
500781,154.3,0.75
500786,154.3,0.75
500791,154.3,0.75
500797,154.3,0.75
500803,154.3,0.75
500809,154.3,0.75
500815,154.3,0.75
500821,154.3,0.75
500827,154.3,0.75
500833,154.3,0.75
500839,154.3,0.75
500845,154.3,0.75
500851,154.3,0.75
500857,154.3,0.75
500863,154.3,0.75
500869,154.3,0.75
500875,154.3,0.75
500881,154.3,0.75
500887,154.3,0.75
500893,154.3,0.75
500900,154.3,0.75
500906,154.3,0.75
500913,154.3,0.75
500919,154.3,0.75
500926,154.3,0.75
500933,154.3,0.75
500940,154.3,0.75
500946,154.3,0.75
500953,154.3,0.75
500959,154.3,0.75
500966,154.3,0.75
500972,154.3,0.75
500978,154.3,0.75
500984,154.3,0.75
500990,154.3,0.75
500995,154.3,0.75
509997,153.9,0.7436
510002,153.9,0.7436
510008,153.9,0.7436
510014,153.9,0.7436
510019,153.9,0.7436
510024,153.9,0.7436
510030,153.9,0.7436
510036,153.9,0.7436
510042,153.9,0.7436
510048,153.9,0.7436
510054,153.9,0.7436
510060,153.9,0.7436
510066,153.9,0.7436
510072,153.9,0.7436
510078,153.9,0.7436
510083,153.9,0.7436
510089,153.9,0.7436
510094,153.9,0.7436
510100,153.9,0.7436
510106,153.9,0.7436
510112,153.9,0.7436
510118,153.9,0.7436
510124,153.9,0.7436
510130,153.9,0.7436
510136,153.9,0.7436
510142,153.9,0.7436
510148,153.9,0.7436
510154,153.9,0.7436
510160,153.9,0.7436
510166,153.9,0.7436
510172,153.9,0.7436
510178,153.9,0.7436
510184,153.9,0.7436
510190,153.9,0.7436
510196,153.9,0.7436
510201,153.9,0.7436
510207,153.9,0.7436
510213,153.9,0.7436
510219,153.9,0.7436
510225,153.9,0.7436
510230,153.9,0.7436
510236,153.9,0.7436
510242,153.9,0.7436
510248,153.9,0.7436
510253,153.9,0.7436
510259,153.9,0.7436
510265,153.9,0.7436
510271,153.9,0.7436
510277,153.9,0.7436
510282,153.9,0.7436
510287,153.9,0.7436
510292,153.9,0.7436
510298,153.9,0.7436
510304,153.9,0.7436
510310,153.9,0.7436
510316,153.9,0.7436
510322,153.9,0.7436
510328,153.9,0.7436
510334,153.9,0.7436
510340,153.9,0.7436
510346,153.9,0.7436
510352,153.9,0.7436
510358,153.9,0.7436
510364,153.9,0.7436
510370,153.9,0.7436
510376,153.9,0.7436
510382,153.9,0.7436
510388,153.9,0.7436
510394,153.9,0.7436
510400,153.9,0.7436
510406,153.9,0.7436
510412,153.9,0.7436
510418,153.9,0.7436
510424,153.9,0.7436
510430,153.9,0.7436
510436,153.9,0.7436
510442,153.9,0.7436
510447,153.9,0.7436
510453,153.9,0.7436
510459,153.9,0.7436
510465,153.9,0.7436
510471,153.9,0.7436
510477,153.9,0.7436
510483,153.9,0.7436
510489,153.9,0.7436
510495,153.9,0.7436
510501,153.9,0.7436
510507,153.9,0.7436
510513,153.9,0.7436
510519,153.9,0.7436
510525,153.9,0.7436
510531,153.9,0.7436
510537,153.9,0.7436
510543,153.9,0.7436
510549,153.9,0.7436
510554,153.9,0.7436
510560,153.9,0.7436
510566,153.9,0.7436
510572,153.9,0.7436
510577,153.9,0.7436
510583,153.9,0.7436
510589,153.9,0.7436
510595,153.9,0.7436
510601,153.9,0.7436
510607,153.9,0.7436
510612,153.9,0.7436
510618,153.9,0.7436
510624,153.9,0.7436
510629,153.9,0.7436
510635,153.9,0.7436
510641,153.9,0.7436
510647,153.9,0.7436
510653,153.9,0.7436
510659,153.9,0.7436
510665,153.9,0.7436
510671,153.9,0.7436
510677,153.9,0.7436
510683,153.9,0.7436
510689,153.9,0.7436
510695,153.9,0.7436
510701,153.9,0.7436
510707,153.9,0.7436
510713,153.9,0.7436
510718,153.9,0.7436
510723,153.9,0.7436
510728,153.9,0.7436
510733,153.9,0.7436
510739,153.9,0.7436
510744,153.9,0.7436
510750,153.9,0.7436
510756,153.9,0.7436
510762,153.9,0.7436
510768,153.9,0.7436
510774,153.9,0.7436
510780,153.9,0.7436
510786,153.9,0.7436
510792,153.9,0.7436
510797,153.9,0.7436
510803,153.9,0.7436
510809,153.9,0.7436
510815,153.9,0.7436
510821,153.9,0.7436
510827,153.9,0.7436
510833,153.9,0.7436
510839,153.9,0.7436
510845,153.9,0.7436
510851,153.9,0.7436
510857,153.9,0.7436
510862,153.9,0.7436
510868,153.9,0.7436
510874,153.9,0.7436
510880,153.9,0.7436
510885,153.9,0.7436
510891,153.9,0.7436
510897,153.9,0.7436
510903,153.9,0.7436
510909,153.9,0.7436
510915,153.9,0.7436
510921,153.9,0.7436
510927,153.9,0.7436
510933,153.9,0.7436
510939,153.9,0.7436
510945,153.9,0.7436
510951,153.9,0.7436
510957,153.9,0.7436
510963,153.9,0.7436
510969,153.9,0.7436
510975,153.9,0.7436
510980,153.9,0.7436
510985,153.9,0.7436
510991,153.9,0.7436
510997,153.9,0.7436
529998,154.2,0.7462
530003,154.2,0.7462
530009,154.2,0.7462
530015,154.2,0.7462
530021,154.2,0.7462
530027,154.2,0.7462
530033,154.2,0.7462
530038,154.2,0.7462
530044,154.2,0.7462
530050,154.2,0.7462
530056,154.2,0.7462
530062,154.2,0.7462
530068,154.2,0.7462
530074,154.2,0.7462
530080,154.2,0.7462
530086,154.2,0.7462
530092,154.2,0.7462
530098,154.2,0.7462
530104,154.2,0.7462
530110,154.2,0.7462
530116,154.2,0.7462
530121,154.2,0.7462
530126,154.2,0.7462
530132,154.2,0.7462
530138,154.2,0.7462
530144,154.2,0.7462
530150,154.2,0.7462
530156,154.2,0.7462
530162,154.2,0.7462
530168,154.2,0.7462
530174,154.2,0.7462
530180,154.2,0.7462
530186,154.2,0.7462
530192,154.2,0.7462
530198,154.2,0.7462
530204,154.2,0.7462
530209,154.2,0.7462
530214,154.2,0.7462
530220,154.2,0.7462
530226,154.2,0.7462
530232,154.2,0.7462
530238,154.2,0.7462
530244,154.2,0.7462
530250,154.2,0.7462
530256,154.2,0.7462
530262,154.2,0.7462
530268,154.2,0.7462
530273,154.2,0.7462
530279,154.2,0.7462
530284,154.2,0.7462
530290,154.2,0.7462
530296,154.2,0.7462
530302,154.2,0.7462
530308,154.2,0.7462
530314,154.2,0.7462
530320,154.2,0.7462
530326,154.2,0.7462
530332,154.2,0.7462
530338,154.2,0.7462
530344,154.2,0.7462
530350,154.2,0.7462
530356,154.2,0.7462
530362,154.2,0.7462
530368,154.2,0.7462
530374,154.2,0.7462
530380,154.2,0.7462
530386,154.2,0.7462
530392,154.2,0.7462
530398,154.2,0.7462
530404,154.2,0.7462
530410,154.2,0.7462
530416,154.2,0.7462
530422,154.2,0.7462
530427,154.2,0.7462
530433,154.2,0.7462
530439,154.2,0.7462
530445,154.2,0.7462
530451,154.2,0.7462
530457,154.2,0.7462
530463,154.2,0.7462
530469,154.2,0.7462
530475,154.2,0.7462
530481,154.2,0.7462
530487,154.2,0.7462
530492,154.2,0.7462
530498,154.2,0.7462
530504,154.2,0.7462
530510,154.2,0.7462
530516,154.2,0.7462
530522,154.2,0.7462
530528,154.2,0.7462
530534,154.2,0.7462
530540,154.2,0.7462
530546,154.2,0.7462
530552,154.2,0.7462
530558,154.2,0.7462
530564,154.2,0.7462
530570,154.2,0.7462
530576,154.2,0.7462
530582,154.2,0.7462
530588,154.2,0.7462
530594,154.2,0.7462
530600,154.2,0.7462
530606,154.2,0.7462
530612,154.2,0.7462
530618,154.2,0.7462
530623,154.2,0.7462
530629,154.2,0.7462
530635,154.2,0.7462
530640,154.2,0.7462
530646,154.2,0.7462
530651,154.2,0.7462
530656,154.2,0.7462
530661,154.2,0.7462
530667,154.2,0.7462
530672,154.2,0.7462
530678,154.2,0.7462
530684,154.2,0.7462
530690,154.2,0.7462
530696,154.2,0.7462
530702,154.2,0.7462
530708,154.2,0.7462
530714,154.2,0.7462
530720,154.2,0.7462
530725,154.2,0.7462
530731,154.2,0.7462
530736,154.2,0.7462
530742,154.2,0.7462
530747,154.2,0.7462
530753,154.2,0.7462
530759,154.2,0.7462
530765,154.2,0.7462
530771,154.2,0.7462
530777,154.2,0.7462
530782,154.2,0.7462
530788,154.2,0.7462
530794,154.2,0.7462
530799,154.2,0.7462
530805,154.2,0.7462
530811,154.2,0.7462
530817,154.2,0.7462
530822,154.2,0.7462
530828,154.2,0.7462
530833,154.2,0.7462
530839,154.2,0.7462
530845,154.2,0.7462
530851,154.2,0.7462
530857,154.2,0.7462
530863,154.2,0.7462
530869,154.2,0.7462
530875,154.2,0.7462
530881,154.2,0.7462
530887,154.2,0.7462
530893,154.2,0.7462
530899,154.2,0.7462
530905,154.2,0.7462
530911,154.2,0.7462
530917,154.2,0.7462
530923,154.2,0.7462
530929,154.2,0.7462
530934,154.2,0.7462
530940,154.2,0.7462
530946,154.2,0.7462
530952,154.2,0.7462
530959,154.2,0.7462
530965,154.2,0.7462
530971,154.2,0.7462
530977,154.2,0.7462
530984,154.2,0.7462
530991,154.2,0.7462
530997,154.2,0.7462
539994,154.5,0.7397
540000,154.5,0.7397
540005,154.5,0.7397
540011,154.5,0.7397
540017,154.5,0.7397
540022,154.5,0.7397
540028,154.5,0.7397
540034,154.5,0.7397
540040,154.5,0.7397
540046,154.5,0.7397
540052,154.5,0.7397
540058,154.5,0.7397
540064,154.5,0.7397
540070,154.5,0.7397
540076,154.5,0.7397
540082,154.5,0.7397
540087,154.5,0.7397
540093,154.5,0.7397
540099,154.5,0.7397
540106,154.5,0.7397
540112,154.5,0.7397
540118,154.5,0.7397
540124,154.5,0.7397
540130,154.5,0.7397
540136,154.5,0.7397
540142,154.5,0.7397
540148,154.5,0.7397
540154,154.5,0.7397
540160,154.5,0.7397
540166,154.5,0.7397
540172,154.5,0.7397
540178,154.5,0.7397
540184,154.5,0.7397
540190,154.5,0.7397
540196,154.5,0.7397
540202,154.5,0.7397
540208,154.5,0.7397
540214,154.5,0.7397
540220,154.5,0.7397
540226,154.5,0.7397
540232,154.5,0.7397
540238,154.5,0.7397
540244,154.5,0.7397
540250,154.5,0.7397
540255,154.5,0.7397
540261,154.5,0.7397
540267,154.5,0.7397
540273,154.5,0.7397
540279,154.5,0.7397
540285,154.5,0.7397
540290,154.5,0.7397
540296,154.5,0.7397
540302,154.5,0.7397
540308,154.5,0.7397
540314,154.5,0.7397
540320,154.5,0.7397
540326,154.5,0.7397
540332,154.5,0.7397
540338,154.5,0.7397
540343,154.5,0.7397
540349,154.5,0.7397
540355,154.5,0.7397
540361,154.5,0.7397
540366,154.5,0.7397
540372,154.5,0.7397
540378,154.5,0.7397
540384,154.5,0.7397
540390,154.5,0.7397
540396,154.5,0.7397
540402,154.5,0.7397
540408,154.5,0.7397
540414,154.5,0.7397
540420,154.5,0.7397
540426,154.5,0.7397
540432,154.5,0.7397
540438,154.5,0.7397
540444,154.5,0.7397
540450,154.5,0.7397
540455,154.5,0.7397
540461,154.5,0.7397
540467,154.5,0.7397
540472,154.5,0.7397
540477,154.5,0.7397
540483,154.5,0.7397
540488,154.5,0.7397
540494,154.5,0.7397
540501,154.5,0.7397
540508,154.5,0.7397
540514,154.5,0.7397
540520,154.5,0.7397
540526,154.5,0.7397
540533,154.5,0.7397
540540,154.5,0.7397
540547,154.5,0.7397
540553,154.5,0.7397
540559,154.5,0.7397
540565,154.5,0.7397
540571,154.5,0.7397
540577,154.5,0.7397
540583,154.5,0.7397
540589,154.5,0.7397
540595,154.5,0.7397
540601,154.5,0.7397
540607,154.5,0.7397
540613,154.5,0.7397
540618,154.5,0.7397
540624,154.5,0.7397
540629,154.5,0.7397
540635,154.5,0.7397
540641,154.5,0.7397
540647,154.5,0.7397
540653,154.5,0.7397
540659,154.5,0.7397
540665,154.5,0.7397
540671,154.5,0.7397
540677,154.5,0.7397
540683,154.5,0.7397
540689,154.5,0.7397
540695,154.5,0.7397
540701,154.5,0.7397
540707,154.5,0.7397
540713,154.5,0.7397
540719,154.5,0.7397
540725,154.5,0.7397
540731,154.5,0.7397
540737,154.5,0.7397
540743,154.5,0.7397
540749,154.5,0.7397
540755,154.5,0.7397
540761,154.5,0.7397
540767,154.5,0.7397
540773,154.5,0.7397
540779,154.5,0.7397
540785,154.5,0.7397
540791,154.5,0.7397
540797,154.5,0.7397
540803,154.5,0.7397
540809,154.5,0.7397
540815,154.5,0.7397
540821,154.5,0.7397
540826,154.5,0.7397
540831,154.5,0.7397
540837,154.5,0.7397
540843,154.5,0.7397
540849,154.5,0.7397
540855,154.5,0.7397
540861,154.5,0.7397
540867,154.5,0.7397
540873,154.5,0.7397
540879,154.5,0.7397
540885,154.5,0.7397
540891,154.5,0.7397
540897,154.5,0.7397
540903,154.5,0.7397
540909,154.5,0.7397
540915,154.5,0.7397
540921,154.5,0.7397
540927,154.5,0.7397
540933,154.5,0.7397
540939,154.5,0.7397
540945,154.5,0.7397
540951,154.5,0.7397
540957,154.5,0.7397
540963,154.5,0.7397
540969,154.5,0.7397
540975,154.5,0.7397
540981,154.5,0.7397
540987,154.5,0.7397
540993,154.5,0.7397
540999,154.5,0.7397
549999,155.1,0.75
550005,155.1,0.75
550011,155.1,0.75
550017,155.1,0.75
550023,155.1,0.75
550029,155.1,0.75
550035,155.1,0.75
550041,155.1,0.75
550047,155.1,0.75
550053,155.1,0.75
550059,155.1,0.75
550065,155.1,0.75
550071,155.1,0.75
550077,155.1,0.75
550082,155.1,0.75
550087,155.1,0.75
550093,155.1,0.75
550099,155.1,0.75
550105,155.1,0.75
550111,155.1,0.75
550116,155.1,0.75
550121,155.1,0.75
550127,155.1,0.75
550133,155.1,0.75
550139,155.1,0.75
550145,155.1,0.75
550151,155.1,0.75
550157,155.1,0.75
550163,155.1,0.75
550169,155.1,0.75
550175,155.1,0.75
550181,155.1,0.75
550187,155.1,0.75
550193,155.1,0.75
550198,155.1,0.75
550204,155.1,0.75
550210,155.1,0.75
550216,155.1,0.75
550222,155.1,0.75
550228,155.1,0.75
550234,155.1,0.75
550240,155.1,0.75
550246,155.1,0.75
550251,155.1,0.75
550257,155.1,0.75
550263,155.1,0.75
550269,155.1,0.75
550275,155.1,0.75
550281,155.1,0.75
550287,155.1,0.75
550293,155.1,0.75
550299,155.1,0.75
550305,155.1,0.75
550311,155.1,0.75
550317,155.1,0.75
550323,155.1,0.75
550329,155.1,0.75
550335,155.1,0.75
550341,155.1,0.75
550347,155.1,0.75
550353,155.1,0.75
550359,155.1,0.75
550365,155.1,0.75
550371,155.1,0.75
550377,155.1,0.75
550383,155.1,0.75
550389,155.1,0.75
550394,155.1,0.75
550400,155.1,0.75
550406,155.1,0.75
550412,155.1,0.75
550418,155.1,0.75
550424,155.1,0.75
550430,155.1,0.75
550436,155.1,0.75
550442,155.1,0.75
550448,155.1,0.75
550454,155.1,0.75
550460,155.1,0.75
550466,155.1,0.75
550472,155.1,0.75
550478,155.1,0.75
550484,155.1,0.75
550490,155.1,0.75
550496,155.1,0.75
550502,155.1,0.75
550508,155.1,0.75
550514,155.1,0.75
550520,155.1,0.75
550526,155.1,0.75
550532,155.1,0.75
550538,155.1,0.75
550544,155.1,0.75
550550,155.1,0.75
550556,155.1,0.75
550562,155.1,0.75
550568,155.1,0.75
550574,155.1,0.75
550580,155.1,0.75
550586,155.1,0.75
550592,155.1,0.75
550598,155.1,0.75
550604,155.1,0.75
550610,155.1,0.75
550616,155.1,0.75
550622,155.1,0.75
550628,155.1,0.75
550634,155.1,0.75
550640,155.1,0.75
550646,155.1,0.75
550652,155.1,0.75
550658,155.1,0.75
550664,155.1,0.75
550669,155.1,0.75
550675,155.1,0.75
550681,155.1,0.75
550687,155.1,0.75
550693,155.1,0.75
550699,155.1,0.75
550705,155.1,0.75
550711,155.1,0.75
550717,155.1,0.75
550723,155.1,0.75
550729,155.1,0.75
550735,155.1,0.75
550741,155.1,0.75
550747,155.1,0.75
550753,155.1,0.75
550759,155.1,0.75
550765,155.1,0.75
550771,155.1,0.75
550777,155.1,0.75
550783,155.1,0.75
550789,155.1,0.75
550795,155.1,0.75
550801,155.1,0.75
550807,155.1,0.75
550813,155.1,0.75
550819,155.1,0.75
550825,155.1,0.75
550831,155.1,0.75
550837,155.1,0.75
550843,155.1,0.75
550849,155.1,0.75
550855,155.1,0.75
550861,155.1,0.75
550867,155.1,0.75
550873,155.1,0.75
550879,155.1,0.75
550885,155.1,0.75
550891,155.1,0.75
550897,155.1,0.75
550903,155.1,0.75
550909,155.1,0.75
550915,155.1,0.75
550921,155.1,0.75
550927,155.1,0.75
550933,155.1,0.75
550939,155.1,0.75
550945,155.1,0.75
550951,155.1,0.75
550956,155.1,0.75
550962,155.1,0.75
550968,155.1,0.75
550974,155.1,0.75
550979,155.1,0.75
550985,155.1,0.75
550991,155.1,0.75
550997,155.1,0.75
559997,155.2,0.75
560002,155.2,0.75
560008,155.2,0.75
560014,155.2,0.75
560020,155.2,0.75
560026,155.2,0.75
560032,155.2,0.75
560038,155.2,0.75
560043,155.2,0.75
560049,155.2,0.75
560055,155.2,0.75
560061,155.2,0.75
560067,155.2,0.75
560072,155.2,0.75
560078,155.2,0.75
560084,155.2,0.75
560089,155.2,0.75
560094,155.2,0.75
560100,155.2,0.75
560106,155.2,0.75
560112,155.2,0.75
560118,155.2,0.75
560124,155.2,0.75
560130,155.2,0.75
560136,155.2,0.75
560142,155.2,0.75
560148,155.2,0.75
560154,155.2,0.75
560159,155.2,0.75
560165,155.2,0.75
560171,155.2,0.75
560177,155.2,0.75
560183,155.2,0.75
560189,155.2,0.75
560195,155.2,0.75
560200,155.2,0.75
560205,155.2,0.75
560211,155.2,0.75
560217,155.2,0.75
560223,155.2,0.75
560229,155.2,0.75
560235,155.2,0.75
560241,155.2,0.75
560248,155.2,0.75
560254,155.2,0.75
560260,155.2,0.75
560266,155.2,0.75
560272,155.2,0.75
560278,155.2,0.75
560284,155.2,0.75
560290,155.2,0.75
560296,155.2,0.75
560302,155.2,0.75
560308,155.2,0.75
560313,155.2,0.75
560318,155.2,0.75
560324,155.2,0.75
560330,155.2,0.75
560336,155.2,0.75
560342,155.2,0.75
560348,155.2,0.75
560354,155.2,0.75
560360,155.2,0.75
560366,155.2,0.75
560372,155.2,0.75
560377,155.2,0.75
560383,155.2,0.75
560389,155.2,0.75
560395,155.2,0.75
560401,155.2,0.75
560407,155.2,0.75
560413,155.2,0.75
560418,155.2,0.75
560424,155.2,0.75
560430,155.2,0.75
560436,155.2,0.75
560441,155.2,0.75
560447,155.2,0.75
560453,155.2,0.75
560459,155.2,0.75
560464,155.2,0.75
560470,155.2,0.75
560476,155.2,0.75
560482,155.2,0.75
560488,155.2,0.75
560494,155.2,0.75
560500,155.2,0.75
560506,155.2,0.75
560512,155.2,0.75
560518,155.2,0.75
560523,155.2,0.75
560529,155.2,0.75
560535,155.2,0.75
560541,155.2,0.75
560547,155.2,0.75
560552,155.2,0.75
560558,155.2,0.75
560563,155.2,0.75
560569,155.2,0.75
560575,155.2,0.75
560581,155.2,0.75
560587,155.2,0.75
560593,155.2,0.75
560599,155.2,0.75
560605,155.2,0.75
560611,155.2,0.75
560617,155.2,0.75
560623,155.2,0.75
560629,155.2,0.75
560634,155.2,0.75
560640,155.2,0.75
560646,155.2,0.75
560652,155.2,0.75
560658,155.2,0.75
560664,155.2,0.75
560670,155.2,0.75
560676,155.2,0.75
560682,155.2,0.75
560688,155.2,0.75
560694,155.2,0.75
560700,155.2,0.75
