Step,Reward,F1
330677,621.9,0.3373
330684,621.9,0.3373
330690,621.9,0.3373
330696,621.9,0.3373
330702,621.9,0.3373
330708,621.9,0.3373
330714,621.9,0.3373
330720,621.9,0.3373
330727,621.9,0.3373
330734,621.9,0.3373
330741,621.9,0.3373
330748,621.9,0.3373
330755,621.9,0.3373
330762,621.9,0.3373
330769,621.9,0.3373
330776,621.9,0.3373
330782,621.9,0.3373
330788,621.9,0.3373
330794,621.9,0.3373
330800,621.9,0.3373
330806,621.9,0.3373
330812,621.9,0.3373
330818,621.9,0.3373
330824,621.9,0.3373
330831,621.9,0.3373
330838,621.9,0.3373
330845,621.9,0.3373
330851,621.9,0.3373
330857,621.9,0.3373
330863,621.9,0.3373
330870,621.9,0.3373
330877,621.9,0.3373
330884,621.9,0.3373
330891,621.9,0.3373
330897,621.9,0.3373
330903,621.9,0.3373
330909,621.9,0.3373
330915,621.9,0.3373
330922,621.9,0.3373
330929,621.9,0.3373
330936,621.9,0.3373
330943,621.9,0.3373
330950,621.9,0.3373
330957,621.9,0.3373
330964,621.9,0.3373
330971,621.9,0.3373
330978,621.9,0.3373
330985,621.9,0.3373
330992,621.9,0.3373
330998,621.9,0.3373
339996,632.3,0.3878
340003,632.3,0.3878
340009,632.3,0.3878
340015,632.3,0.3878
340021,632.3,0.3878
340027,632.3,0.3878
340033,632.3,0.3878
340039,632.3,0.3878
340045,632.3,0.3878
340051,632.3,0.3878
340057,632.3,0.3878
340063,632.3,0.3878
340069,632.3,0.3878
340076,632.3,0.3878
340082,632.3,0.3878
340088,632.3,0.3878
340095,632.3,0.3878
340101,632.3,0.3878
340107,632.3,0.3878
340114,632.3,0.3878
340121,632.3,0.3878
340127,632.3,0.3878
340134,632.3,0.3878
340141,632.3,0.3878
340148,632.3,0.3878
340155,632.3,0.3878
340162,632.3,0.3878
340169,632.3,0.3878
340176,632.3,0.3878
340183,632.3,0.3878
340190,632.3,0.3878
340197,632.3,0.3878
340203,632.3,0.3878
340209,632.3,0.3878
340216,632.3,0.3878
340223,632.3,0.3878
340230,632.3,0.3878
340237,632.3,0.3878
340244,632.3,0.3878
340251,632.3,0.3878
340258,632.3,0.3878
340265,632.3,0.3878
340272,632.3,0.3878
340279,632.3,0.3878
340286,632.3,0.3878
340293,632.3,0.3878
340299,632.3,0.3878
340305,632.3,0.3878
340311,632.3,0.3878
340317,632.3,0.3878
340323,632.3,0.3878
340329,632.3,0.3878
340336,632.3,0.3878
340343,632.3,0.3878
340350,632.3,0.3878
340357,632.3,0.3878
340363,632.3,0.3878
340369,632.3,0.3878
340375,632.3,0.3878
340381,632.3,0.3878
340387,632.3,0.3878
340394,632.3,0.3878
340401,632.3,0.3878
340408,632.3,0.3878
340415,632.3,0.3878
340421,632.3,0.3878
340427,632.3,0.3878
340434,632.3,0.3878
340441,632.3,0.3878
340448,632.3,0.3878
340455,632.3,0.3878
340462,632.3,0.3878
340468,632.3,0.3878
340474,632.3,0.3878
340481,632.3,0.3878
340488,632.3,0.3878
340495,632.3,0.3878
340502,632.3,0.3878
340509,632.3,0.3878
340516,632.3,0.3878
340523,632.3,0.3878
340530,632.3,0.3878
340537,632.3,0.3878
340543,632.3,0.3878
340549,632.3,0.3878
340555,632.3,0.3878
340561,632.3,0.3878
340567,632.3,0.3878
340573,632.3,0.3878
340579,632.3,0.3878
340585,632.3,0.3878
340591,632.3,0.3878
340597,632.3,0.3878
340603,632.3,0.3878
340609,632.3,0.3878
340615,632.3,0.3878
340621,632.3,0.3878
340627,632.3,0.3878
340633,632.3,0.3878
340640,632.3,0.3878
340646,632.3,0.3878
340652,632.3,0.3878
340658,632.3,0.3878
340664,632.3,0.3878
340670,632.3,0.3878
340677,632.3,0.3878
340684,632.3,0.3878
340691,632.3,0.3878
340698,632.3,0.3878
340705,632.3,0.3878
340712,632.3,0.3878
340719,632.3,0.3878
340725,632.3,0.3878
340731,632.3,0.3878
340737,632.3,0.3878
340743,632.3,0.3878
340750,632.3,0.3878
340757,632.3,0.3878
340764,632.3,0.3878
340771,632.3,0.3878
340778,632.3,0.3878
340785,632.3,0.3878
340791,632.3,0.3878
340797,632.3,0.3878
340803,632.3,0.3878
340809,632.3,0.3878
340815,632.3,0.3878
340821,632.3,0.3878
340827,632.3,0.3878
340833,632.3,0.3878
340839,632.3,0.3878
340845,632.3,0.3878
340851,632.3,0.3878
340857,632.3,0.3878
340863,632.3,0.3878
340869,632.3,0.3878
340875,632.3,0.3878
340881,632.3,0.3878
340887,632.3,0.3878
340894,632.3,0.3878
340901,632.3,0.3878
340908,632.3,0.3878
340915,632.3,0.3878
340922,632.3,0.3878
340929,632.3,0.3878
340936,632.3,0.3878
340943,632.3,0.3878
340950,632.3,0.3878
340957,632.3,0.3878
340964,632.3,0.3878
340971,632.3,0.3878
340978,632.3,0.3878
340985,632.3,0.3878
340992,632.3,0.3878
340999,632.3,0.3878
349996,636.5,0.3944
350003,636.5,0.3944
350010,636.5,0.3944
350017,636.5,0.3944
350023,636.5,0.3944
350029,636.5,0.3944
350035,636.5,0.3944
350041,636.5,0.3944
350047,636.5,0.3944
350054,636.5,0.3944
350061,636.5,0.3944
350068,636.5,0.3944
350075,636.5,0.3944
350082,636.5,0.3944
350089,636.5,0.3944
350096,636.5,0.3944
350103,636.5,0.3944
350110,636.5,0.3944
350117,636.5,0.3944
350124,636.5,0.3944
350131,636.5,0.3944
350138,636.5,0.3944
350145,636.5,0.3944
350152,636.5,0.3944
350159,636.5,0.3944
350166,636.5,0.3944
350173,636.5,0.3944
350180,636.5,0.3944
350187,636.5,0.3944
350194,636.5,0.3944
350201,636.5,0.3944
350208,636.5,0.3944
350215,636.5,0.3944
350222,636.5,0.3944
350229,636.5,0.3944
350236,636.5,0.3944
350243,636.5,0.3944
350250,636.5,0.3944
350257,636.5,0.3944
350264,636.5,0.3944
350271,636.5,0.3944
350278,636.5,0.3944
350284,636.5,0.3944
350291,636.5,0.3944
350298,636.5,0.3944
350305,636.5,0.3944
350312,636.5,0.3944
350318,636.5,0.3944
350325,636.5,0.3944
350332,636.5,0.3944
350339,636.5,0.3944
350346,636.5,0.3944
350353,636.5,0.3944
350360,636.5,0.3944
350367,636.5,0.3944
350374,636.5,0.3944
350381,636.5,0.3944
350388,636.5,0.3944
350395,636.5,0.3944
350401,636.5,0.3944
350408,636.5,0.3944
350415,636.5,0.3944
350421,636.5,0.3944
350427,636.5,0.3944
350434,636.5,0.3944
350441,636.5,0.3944
350448,636.5,0.3944
350455,636.5,0.3944
350462,636.5,0.3944
350469,636.5,0.3944
350476,636.5,0.3944
350483,636.5,0.3944
350490,636.5,0.3944
350497,636.5,0.3944
350504,636.5,0.3944
350511,636.5,0.3944
350518,636.5,0.3944
350525,636.5,0.3944
350532,636.5,0.3944
350539,636.5,0.3944
350546,636.5,0.3944
350553,636.5,0.3944
350560,636.5,0.3944
350567,636.5,0.3944
350574,636.5,0.3944
350581,636.5,0.3944
350587,636.5,0.3944
350593,636.5,0.3944
350599,636.5,0.3944
350605,636.5,0.3944
350611,636.5,0.3944
350618,636.5,0.3944
350625,636.5,0.3944
350632,636.5,0.3944
350639,636.5,0.3944
350646,636.5,0.3944
350653,636.5,0.3944
350660,636.5,0.3944
350666,636.5,0.3944
350673,636.5,0.3944
350680,636.5,0.3944
350687,636.5,0.3944
350693,636.5,0.3944
350699,636.5,0.3944
350705,636.5,0.3944
350711,636.5,0.3944
350717,636.5,0.3944
350723,636.5,0.3944
350729,636.5,0.3944
350735,636.5,0.3944
350741,636.5,0.3944
350747,636.5,0.3944
350753,636.5,0.3944
350759,636.5,0.3944
350765,636.5,0.3944
350771,636.5,0.3944
350777,636.5,0.3944
350783,636.5,0.3944
350789,636.5,0.3944
350795,636.5,0.3944
350801,636.5,0.3944
350807,636.5,0.3944
350813,636.5,0.3944
350819,636.5,0.3944
350825,636.5,0.3944
350831,636.5,0.3944
350837,636.5,0.3944
350843,636.5,0.3944
350849,636.5,0.3944
350855,636.5,0.3944
350861,636.5,0.3944
350867,636.5,0.3944
350873,636.5,0.3944
350879,636.5,0.3944
350885,636.5,0.3944
350891,636.5,0.3944
350897,636.5,0.3944
350903,636.5,0.3944
350909,636.5,0.3944
350915,636.5,0.3944
350921,636.5,0.3944
350927,636.5,0.3944
350933,636.5,0.3944
350939,636.5,0.3944
350945,636.5,0.3944
350951,636.5,0.3944
350957,636.5,0.3944
350963,636.5,0.3944
350969,636.5,0.3944
350975,636.5,0.3944
350981,636.5,0.3944
350987,636.5,0.3944
350993,636.5,0.3944
350999,636.5,0.3944
359997,622.9,0.3971
360003,622.9,0.3971
360009,622.9,0.3971
360015,622.9,0.3971
360021,622.9,0.3971
360027,622.9,0.3971
360033,622.9,0.3971
360039,622.9,0.3971
360045,622.9,0.3971
360051,622.9,0.3971
360057,622.9,0.3971
360063,622.9,0.3971
360069,622.9,0.3971
360075,622.9,0.3971
360081,622.9,0.3971
360087,622.9,0.3971
360093,622.9,0.3971
360099,622.9,0.3971
360105,622.9,0.3971
360111,622.9,0.3971
360117,622.9,0.3971
360123,622.9,0.3971
360129,622.9,0.3971
360135,622.9,0.3971
360141,622.9,0.3971
360147,622.9,0.3971
360153,622.9,0.3971
360159,622.9,0.3971
360165,622.9,0.3971
360172,622.9,0.3971
360179,622.9,0.3971
360185,622.9,0.3971
360192,622.9,0.3971
360199,622.9,0.3971
360206,622.9,0.3971
360213,622.9,0.3971
360219,622.9,0.3971
360226,622.9,0.3971
360232,622.9,0.3971
360238,622.9,0.3971
360244,622.9,0.3971
360250,622.9,0.3971
360256,622.9,0.3971
360262,622.9,0.3971
360268,622.9,0.3971
360274,622.9,0.3971
360280,622.9,0.3971
360286,622.9,0.3971
360292,622.9,0.3971
360298,622.9,0.3971
360304,622.9,0.3971
360310,622.9,0.3971
360316,622.9,0.3971
360322,622.9,0.3971
360328,622.9,0.3971
360334,622.9,0.3971
360340,622.9,0.3971
360346,622.9,0.3971
360352,622.9,0.3971
360358,622.9,0.3971
360364,622.9,0.3971
360370,622.9,0.3971
360376,622.9,0.3971
360382,622.9,0.3971
360388,622.9,0.3971
360394,622.9,0.3971
360400,622.9,0.3971
360406,622.9,0.3971
360412,622.9,0.3971
360418,622.9,0.3971
360424,622.9,0.3971
360430,622.9,0.3971
360436,622.9,0.3971
360442,622.9,0.3971
360448,622.9,0.3971
360454,622.9,0.3971
360460,622.9,0.3971
360466,622.9,0.3971
360472,622.9,0.3971
360478,622.9,0.3971
360484,622.9,0.3971
360490,622.9,0.3971
360496,622.9,0.3971
360502,622.9,0.3971
360508,622.9,0.3971
360514,622.9,0.3971
360520,622.9,0.3971
360526,622.9,0.3971
360532,622.9,0.3971
360538,622.9,0.3971
360544,622.9,0.3971
360550,622.9,0.3971
360556,622.9,0.3971
360562,622.9,0.3971
360568,622.9,0.3971
360574,622.9,0.3971
360580,622.9,0.3971
360586,622.9,0.3971
360592,622.9,0.3971
360598,622.9,0.3971
360604,622.9,0.3971
360610,622.9,0.3971
360616,622.9,0.3971
360622,622.9,0.3971
360628,622.9,0.3971
360634,622.9,0.3971
360640,622.9,0.3971
360646,622.9,0.3971
360652,622.9,0.3971
360658,622.9,0.3971
360664,622.9,0.3971
360670,622.9,0.3971
360676,622.9,0.3971
360682,622.9,0.3971
360688,622.9,0.3971
360694,622.9,0.3971
360700,622.9,0.3971
360706,622.9,0.3971
360712,622.9,0.3971
360718,622.9,0.3971
360724,622.9,0.3971
360730,622.9,0.3971
360736,622.9,0.3971
360742,622.9,0.3971
360748,622.9,0.3971
360754,622.9,0.3971
360760,622.9,0.3971
360766,622.9,0.3971
360772,622.9,0.3971
360778,622.9,0.3971
360784,622.9,0.3971
360790,622.9,0.3971
360796,622.9,0.3971
360802,622.9,0.3971
360808,622.9,0.3971
360814,622.9,0.3971
360820,622.9,0.3971
360826,622.9,0.3971
360832,622.9,0.3971
360838,622.9,0.3971
360844,622.9,0.3971
360850,622.9,0.3971
360856,622.9,0.3971
360862,622.9,0.3971
360868,622.9,0.3971
360874,622.9,0.3971
360880,622.9,0.3971
360886,622.9,0.3971
360892,622.9,0.3971
360898,622.9,0.3971
360904,622.9,0.3971
360910,622.9,0.3971
360916,622.9,0.3971
360922,622.9,0.3971
360928,622.9,0.3971
360934,622.9,0.3971
360940,622.9,0.3971
360946,622.9,0.3971
360952,622.9,0.3971
360958,622.9,0.3971
360964,622.9,0.3971
360970,622.9,0.3971
360976,622.9,0.3971
360983,622.9,0.3971
360990,622.9,0.3971
360996,622.9,0.3971
369997,633.8,0.3984
370003,633.8,0.3984
370009,633.8,0.3984
370015,633.8,0.3984
370021,633.8,0.3984
370027,633.8,0.3984
370033,633.8,0.3984
370039,633.8,0.3984
370045,633.8,0.3984
370051,633.8,0.3984
370057,633.8,0.3984
370063,633.8,0.3984
370069,633.8,0.3984
370075,633.8,0.3984
370081,633.8,0.3984
370087,633.8,0.3984
370093,633.8,0.3984
370099,633.8,0.3984
370105,633.8,0.3984
370111,633.8,0.3984
370117,633.8,0.3984
370123,633.8,0.3984
370129,633.8,0.3984
370135,633.8,0.3984
370141,633.8,0.3984
370147,633.8,0.3984
370153,633.8,0.3984
370159,633.8,0.3984
370165,633.8,0.3984
370171,633.8,0.3984
370177,633.8,0.3984
370183,633.8,0.3984
370189,633.8,0.3984
370195,633.8,0.3984
370201,633.8,0.3984
370207,633.8,0.3984
370213,633.8,0.3984
370219,633.8,0.3984
370225,633.8,0.3984
370231,633.8,0.3984
370237,633.8,0.3984
370243,633.8,0.3984
370249,633.8,0.3984
370255,633.8,0.3984
370261,633.8,0.3984
370267,633.8,0.3984
370273,633.8,0.3984
370279,633.8,0.3984
370285,633.8,0.3984
370291,633.8,0.3984
370297,633.8,0.3984
370303,633.8,0.3984
370309,633.8,0.3984
370315,633.8,0.3984
370321,633.8,0.3984
370327,633.8,0.3984
370333,633.8,0.3984
370339,633.8,0.3984
370345,633.8,0.3984
370351,633.8,0.3984
370357,633.8,0.3984
370363,633.8,0.3984
370369,633.8,0.3984
370375,633.8,0.3984
370381,633.8,0.3984
370387,633.8,0.3984
370393,633.8,0.3984
370399,633.8,0.3984
370405,633.8,0.3984
370411,633.8,0.3984
370417,633.8,0.3984
370423,633.8,0.3984
370429,633.8,0.3984
370435,633.8,0.3984
370441,633.8,0.3984
370447,633.8,0.3984
370454,633.8,0.3984
370461,633.8,0.3984
370467,633.8,0.3984
370474,633.8,0.3984
370480,633.8,0.3984
370486,633.8,0.3984
370492,633.8,0.3984
370498,633.8,0.3984
370504,633.8,0.3984
370510,633.8,0.3984
370516,633.8,0.3984
370522,633.8,0.3984
370528,633.8,0.3984
370534,633.8,0.3984
370540,633.8,0.3984
370546,633.8,0.3984
370552,633.8,0.3984
370558,633.8,0.3984
370564,633.8,0.3984
370570,633.8,0.3984
370576,633.8,0.3984
370582,633.8,0.3984
370589,633.8,0.3984
370596,633.8,0.3984
370602,633.8,0.3984
370609,633.8,0.3984
370616,633.8,0.3984
370623,633.8,0.3984
370630,633.8,0.3984
370637,633.8,0.3984
370644,633.8,0.3984
370651,633.8,0.3984
370658,633.8,0.3984
370665,633.8,0.3984
370672,633.8,0.3984
370679,633.8,0.3984
370686,633.8,0.3984
370693,633.8,0.3984
370699,633.8,0.3984
370706,633.8,0.3984
370713,633.8,0.3984
370719,633.8,0.3984
370725,633.8,0.3984
370731,633.8,0.3984
370737,633.8,0.3984
370743,633.8,0.3984
370749,633.8,0.3984
370755,633.8,0.3984
370761,633.8,0.3984
370767,633.8,0.3984
370773,633.8,0.3984
370779,633.8,0.3984
370785,633.8,0.3984
370792,633.8,0.3984
370799,633.8,0.3984
370806,633.8,0.3984
370813,633.8,0.3984
370819,633.8,0.3984
370825,633.8,0.3984
370832,633.8,0.3984
370839,633.8,0.3984
370846,633.8,0.3984
370852,633.8,0.3984
370858,633.8,0.3984
370864,633.8,0.3984
370871,633.8,0.3984
370878,633.8,0.3984
370885,633.8,0.3984
370891,633.8,0.3984
370897,633.8,0.3984
370903,633.8,0.3984
370909,633.8,0.3984
370915,633.8,0.3984
370921,633.8,0.3984
370927,633.8,0.3984
370933,633.8,0.3984
370939,633.8,0.3984
370945,633.8,0.3984
370952,633.8,0.3984
370958,633.8,0.3984
370964,633.8,0.3984
370970,633.8,0.3984
370976,633.8,0.3984
370982,633.8,0.3984
370988,633.8,0.3984
370994,633.8,0.3984
379996,631.5,0.3878
380002,631.5,0.3878
380008,631.5,0.3878
380014,631.5,0.3878
380020,631.5,0.3878
380025,631.5,0.3878
380031,631.5,0.3878
380037,631.5,0.3878
380043,631.5,0.3878
380049,631.5,0.3878
380055,631.5,0.3878
380061,631.5,0.3878
380067,631.5,0.3878
380073,631.5,0.3878
380079,631.5,0.3878
380085,631.5,0.3878
380091,631.5,0.3878
380097,631.5,0.3878
380103,631.5,0.3878
380109,631.5,0.3878
380115,631.5,0.3878
380121,631.5,0.3878
380127,631.5,0.3878
380133,631.5,0.3878
380139,631.5,0.3878
380145,631.5,0.3878
380151,631.5,0.3878
380157,631.5,0.3878
380163,631.5,0.3878
380169,631.5,0.3878
380175,631.5,0.3878
380181,631.5,0.3878
380187,631.5,0.3878
380193,631.5,0.3878
380199,631.5,0.3878
380205,631.5,0.3878
380211,631.5,0.3878
380217,631.5,0.3878
380223,631.5,0.3878
380229,631.5,0.3878
380235,631.5,0.3878
380241,631.5,0.3878
380247,631.5,0.3878
380253,631.5,0.3878
380259,631.5,0.3878
380265,631.5,0.3878
380271,631.5,0.3878
380277,631.5,0.3878
380283,631.5,0.3878
380289,631.5,0.3878
380295,631.5,0.3878
380301,631.5,0.3878
380307,631.5,0.3878
380313,631.5,0.3878
380319,631.5,0.3878
380325,631.5,0.3878
380331,631.5,0.3878
380337,631.5,0.3878
380343,631.5,0.3878
380349,631.5,0.3878
380355,631.5,0.3878
380361,631.5,0.3878
380367,631.5,0.3878
380373,631.5,0.3878
380379,631.5,0.3878
380385,631.5,0.3878
380391,631.5,0.3878
380397,631.5,0.3878
380403,631.5,0.3878
380409,631.5,0.3878
380415,631.5,0.3878
380421,631.5,0.3878
380427,631.5,0.3878
380433,631.5,0.3878
380439,631.5,0.3878
380445,631.5,0.3878
380451,631.5,0.3878
380457,631.5,0.3878
380463,631.5,0.3878
380469,631.5,0.3878
380475,631.5,0.3878
380481,631.5,0.3878
380487,631.5,0.3878
380493,631.5,0.3878
380499,631.5,0.3878
380505,631.5,0.3878
380511,631.5,0.3878
380517,631.5,0.3878
380523,631.5,0.3878
380529,631.5,0.3878
380535,631.5,0.3878
380541,631.5,0.3878
380547,631.5,0.3878
380553,631.5,0.3878
380559,631.5,0.3878
380565,631.5,0.3878
380571,631.5,0.3878
380577,631.5,0.3878
380583,631.5,0.3878
380589,631.5,0.3878
380595,631.5,0.3878
380601,631.5,0.3878
380607,631.5,0.3878
380613,631.5,0.3878
380619,631.5,0.3878
380625,631.5,0.3878
380631,631.5,0.3878
380637,631.5,0.3878
380643,631.5,0.3878
380649,631.5,0.3878
380655,631.5,0.3878
380661,631.5,0.3878
380667,631.5,0.3878
380673,631.5,0.3878
380679,631.5,0.3878
380685,631.5,0.3878
380691,631.5,0.3878
380697,631.5,0.3878
380703,631.5,0.3878
380709,631.5,0.3878
380715,631.5,0.3878
380722,631.5,0.3878
380729,631.5,0.3878
380735,631.5,0.3878
380741,631.5,0.3878
380747,631.5,0.3878
380753,631.5,0.3878
380759,631.5,0.3878
380766,631.5,0.3878
380772,631.5,0.3878
380779,631.5,0.3878
380786,631.5,0.3878
380792,631.5,0.3878
380798,631.5,0.3878
380804,631.5,0.3878
380810,631.5,0.3878
380816,631.5,0.3878
380822,631.5,0.3878
380828,631.5,0.3878
380835,631.5,0.3878
380842,631.5,0.3878
380849,631.5,0.3878
380856,631.5,0.3878
380863,631.5,0.3878
380870,631.5,0.3878
380877,631.5,0.3878
380884,631.5,0.3878
380891,631.5,0.3878
380898,631.5,0.3878
380904,631.5,0.3878
380911,631.5,0.3878
380917,631.5,0.3878
380924,631.5,0.3878
380931,631.5,0.3878
380938,631.5,0.3878
380945,631.5,0.3878
380952,631.5,0.3878
380959,631.5,0.3878
380966,631.5,0.3878
380972,631.5,0.3878
380978,631.5,0.3878
380984,631.5,0.3878
380990,631.5,0.3878
380997,631.5,0.3878
389999,635.1,0.4117
390005,635.1,0.4117
390011,635.1,0.4117
390017,635.1,0.4117
390023,635.1,0.4117
390029,635.1,0.4117
390035,635.1,0.4117
390041,635.1,0.4117
390047,635.1,0.4117
390053,635.1,0.4117
390059,635.1,0.4117
390065,635.1,0.4117
390071,635.1,0.4117
390077,635.1,0.4117
390083,635.1,0.4117
390089,635.1,0.4117
390095,635.1,0.4117
390101,635.1,0.4117
390107,635.1,0.4117
390113,635.1,0.4117
390119,635.1,0.4117
390125,635.1,0.4117
390131,635.1,0.4117
390137,635.1,0.4117
390143,635.1,0.4117
390149,635.1,0.4117
390155,635.1,0.4117
390161,635.1,0.4117
390167,635.1,0.4117
390173,635.1,0.4117
390179,635.1,0.4117
390185,635.1,0.4117
390191,635.1,0.4117
390197,635.1,0.4117
390203,635.1,0.4117
390209,635.1,0.4117
390215,635.1,0.4117
390221,635.1,0.4117
390227,635.1,0.4117
390233,635.1,0.4117
390239,635.1,0.4117
390245,635.1,0.4117
390251,635.1,0.4117
390257,635.1,0.4117
390263,635.1,0.4117
390269,635.1,0.4117
390275,635.1,0.4117
390281,635.1,0.4117
390287,635.1,0.4117
390293,635.1,0.4117
390299,635.1,0.4117
390305,635.1,0.4117
390312,635.1,0.4117
390319,635.1,0.4117
390326,635.1,0.4117
390333,635.1,0.4117
390340,635.1,0.4117
390347,635.1,0.4117
390354,635.1,0.4117
390360,635.1,0.4117
390366,635.1,0.4117
390372,635.1,0.4117
390379,635.1,0.4117
390386,635.1,0.4117
390393,635.1,0.4117
390400,635.1,0.4117
390407,635.1,0.4117
390414,635.1,0.4117
390421,635.1,0.4117
390428,635.1,0.4117
390435,635.1,0.4117
390442,635.1,0.4117
390449,635.1,0.4117
390456,635.1,0.4117
390463,635.1,0.4117
390470,635.1,0.4117
390477,635.1,0.4117
390484,635.1,0.4117
390491,635.1,0.4117
390498,635.1,0.4117
390505,635.1,0.4117
390512,635.1,0.4117
390519,635.1,0.4117
390526,635.1,0.4117
390533,635.1,0.4117
390539,635.1,0.4117
390546,635.1,0.4117
390552,635.1,0.4117
390558,635.1,0.4117
390565,635.1,0.4117
390572,635.1,0.4117
390579,635.1,0.4117
390585,635.1,0.4117
390592,635.1,0.4117
390599,635.1,0.4117
390606,635.1,0.4117
390613,635.1,0.4117
390620,635.1,0.4117
390627,635.1,0.4117
390634,635.1,0.4117
390641,635.1,0.4117
390648,635.1,0.4117
390654,635.1,0.4117
390660,635.1,0.4117
390666,635.1,0.4117
390673,635.1,0.4117
390679,635.1,0.4117
390685,635.1,0.4117
390692,635.1,0.4117
390698,635.1,0.4117
390704,635.1,0.4117
390710,635.1,0.4117
390717,635.1,0.4117
390723,635.1,0.4117
390729,635.1,0.4117
390736,635.1,0.4117
390743,635.1,0.4117
390750,635.1,0.4117
390757,635.1,0.4117
390764,635.1,0.4117
390771,635.1,0.4117
390778,635.1,0.4117
390784,635.1,0.4117
390790,635.1,0.4117
390797,635.1,0.4117
390804,635.1,0.4117
390810,635.1,0.4117
390817,635.1,0.4117
390824,635.1,0.4117
390831,635.1,0.4117
390838,635.1,0.4117
390845,635.1,0.4117
390852,635.1,0.4117
390859,635.1,0.4117
390866,635.1,0.4117
390873,635.1,0.4117
390880,635.1,0.4117
390886,635.1,0.4117
390893,635.1,0.4117
390900,635.1,0.4117
390907,635.1,0.4117
390914,635.1,0.4117
390921,635.1,0.4117
390928,635.1,0.4117
390935,635.1,0.4117
390942,635.1,0.4117
390949,635.1,0.4117
390956,635.1,0.4117
390963,635.1,0.4117
390970,635.1,0.4117
390977,635.1,0.4117
390984,635.1,0.4117
390991,635.1,0.4117
390998,635.1,0.4117
399996,632.2,0.413
400002,632.2,0.413
400008,632.2,0.413
400014,632.2,0.413
400020,632.2,0.413
400026,632.2,0.413
400032,632.2,0.413
400038,632.2,0.413
400044,632.2,0.413
400050,632.2,0.413
400056,632.2,0.413
400062,632.2,0.413
400068,632.2,0.413
400074,632.2,0.413
400080,632.2,0.413
400086,632.2,0.413
400092,632.2,0.413
400098,632.2,0.413
400104,632.2,0.413
400110,632.2,0.413
400116,632.2,0.413
400122,632.2,0.413
400128,632.2,0.413
400134,632.2,0.413
400140,632.2,0.413
400146,632.2,0.413
400152,632.2,0.413
400158,632.2,0.413
400164,632.2,0.413
400170,632.2,0.413
400176,632.2,0.413
400182,632.2,0.413
400188,632.2,0.413
400194,632.2,0.413
400200,632.2,0.413
400206,632.2,0.413
400212,632.2,0.413
400218,632.2,0.413
400224,632.2,0.413
400230,632.2,0.413
400236,632.2,0.413
400242,632.2,0.413
400248,632.2,0.413
400254,632.2,0.413
400260,632.2,0.413
400266,632.2,0.413
400272,632.2,0.413
400278,632.2,0.413
400284,632.2,0.413
400290,632.2,0.413
400296,632.2,0.413
400302,632.2,0.413
400308,632.2,0.413
400314,632.2,0.413
400320,632.2,0.413
400326,632.2,0.413
400332,632.2,0.413
400338,632.2,0.413
400344,632.2,0.413
400350,632.2,0.413
400356,632.2,0.413
400362,632.2,0.413
400368,632.2,0.413
400374,632.2,0.413
400380,632.2,0.413
400387,632.2,0.413
400394,632.2,0.413
400401,632.2,0.413
400408,632.2,0.413
400415,632.2,0.413
400422,632.2,0.413
400429,632.2,0.413
400436,632.2,0.413
400443,632.2,0.413
400450,632.2,0.413
400457,632.2,0.413
400464,632.2,0.413
400471,632.2,0.413
400478,632.2,0.413
400485,632.2,0.413
400492,632.2,0.413
400499,632.2,0.413
400506,632.2,0.413
400513,632.2,0.413
400520,632.2,0.413
400527,632.2,0.413
400534,632.2,0.413
400541,632.2,0.413
400548,632.2,0.413
400555,632.2,0.413
400562,632.2,0.413
400569,632.2,0.413
400576,632.2,0.413
400583,632.2,0.413
400590,632.2,0.413
400597,632.2,0.413
400604,632.2,0.413
400611,632.2,0.413
400618,632.2,0.413
400625,632.2,0.413
400632,632.2,0.413
400639,632.2,0.413
400646,632.2,0.413
400653,632.2,0.413
400660,632.2,0.413
400667,632.2,0.413
400674,632.2,0.413
400681,632.2,0.413
400688,632.2,0.413
400694,632.2,0.413
400700,632.2,0.413
400706,632.2,0.413
400712,632.2,0.413
400718,632.2,0.413
400724,632.2,0.413
400730,632.2,0.413
400736,632.2,0.413
400743,632.2,0.413
400750,632.2,0.413
400756,632.2,0.413
400762,632.2,0.413
400769,632.2,0.413
400775,632.2,0.413
400781,632.2,0.413
400787,632.2,0.413
400793,632.2,0.413
400799,632.2,0.413
400806,632.2,0.413
400813,632.2,0.413
400820,632.2,0.413
400827,632.2,0.413
400834,632.2,0.413
400841,632.2,0.413
400847,632.2,0.413
400853,632.2,0.413
400859,632.2,0.413
400866,632.2,0.413
400873,632.2,0.413
400880,632.2,0.413
400887,632.2,0.413
400894,632.2,0.413
400901,632.2,0.413
400908,632.2,0.413
400915,632.2,0.413
400922,632.2,0.413
400929,632.2,0.413
400936,632.2,0.413
400943,632.2,0.413
400950,632.2,0.413
400957,632.2,0.413
400964,632.2,0.413
400971,632.2,0.413
400978,632.2,0.413
400985,632.2,0.413
400992,632.2,0.413
400999,632.2,0.413
409994,633.9,0.3984
410000,633.9,0.3984
410006,633.9,0.3984
410012,633.9,0.3984
410018,633.9,0.3984
410024,633.9,0.3984
410030,633.9,0.3984
410036,633.9,0.3984
410042,633.9,0.3984
410048,633.9,0.3984
410054,633.9,0.3984
410060,633.9,0.3984
410066,633.9,0.3984
410072,633.9,0.3984
410078,633.9,0.3984
410084,633.9,0.3984
410090,633.9,0.3984
