Step,Reward,F1
360609,508.4,0.8537
360615,508.4,0.8537
360621,508.4,0.8537
360627,508.4,0.8537
360633,508.4,0.8537
360639,508.4,0.8537
360645,508.4,0.8537
360651,508.4,0.8537
360657,508.4,0.8537
360663,508.4,0.8537
360669,508.4,0.8537
360675,508.4,0.8537
360681,508.4,0.8537
360687,508.4,0.8537
360693,508.4,0.8537
360699,508.4,0.8537
360705,508.4,0.8537
360711,508.4,0.8537
360717,508.4,0.8537
360723,508.4,0.8537
360729,508.4,0.8537
360736,508.4,0.8537
360742,508.4,0.8537
360748,508.4,0.8537
360754,508.4,0.8537
360761,508.4,0.8537
360767,508.4,0.8537
360773,508.4,0.8537
360779,508.4,0.8537
360785,508.4,0.8537
360791,508.4,0.8537
360798,508.4,0.8537
360804,508.4,0.8537
360810,508.4,0.8537
360816,508.4,0.8537
360822,508.4,0.8537
360828,508.4,0.8537
360834,508.4,0.8537
360840,508.4,0.8537
360846,508.4,0.8537
360852,508.4,0.8537
360858,508.4,0.8537
360864,508.4,0.8537
360870,508.4,0.8537
360876,508.4,0.8537
360883,508.4,0.8537
360890,508.4,0.8537
360897,508.4,0.8537
360903,508.4,0.8537
360909,508.4,0.8537
360915,508.4,0.8537
360921,508.4,0.8537
360927,508.4,0.8537
360933,508.4,0.8537
360939,508.4,0.8537
360945,508.4,0.8537
360951,508.4,0.8537
360958,508.4,0.8537
360964,508.4,0.8537
360970,508.4,0.8537
360976,508.4,0.8537
360982,508.4,0.8537
360988,508.4,0.8537
360994,508.4,0.8537
369994,501.7,0.7923
370000,501.7,0.7923
370006,501.7,0.7923
370012,501.7,0.7923
370018,501.7,0.7923
370024,501.7,0.7923
370030,501.7,0.7923
370036,501.7,0.7923
370042,501.7,0.7923
370048,501.7,0.7923
370054,501.7,0.7923
370060,501.7,0.7923
370066,501.7,0.7923
370072,501.7,0.7923
370078,501.7,0.7923
370084,501.7,0.7923
370090,501.7,0.7923
370096,501.7,0.7923
370103,501.7,0.7923
370109,501.7,0.7923
370115,501.7,0.7923
370122,501.7,0.7923
370128,501.7,0.7923
370134,501.7,0.7923
370140,501.7,0.7923
370146,501.7,0.7923
370152,501.7,0.7923
370158,501.7,0.7923
370164,501.7,0.7923
370170,501.7,0.7923
370176,501.7,0.7923
370182,501.7,0.7923
370188,501.7,0.7923
370194,501.7,0.7923
370200,501.7,0.7923
370206,501.7,0.7923
370212,501.7,0.7923
370218,501.7,0.7923
370224,501.7,0.7923
370230,501.7,0.7923
370236,501.7,0.7923
370242,501.7,0.7923
370248,501.7,0.7923
370254,501.7,0.7923
370260,501.7,0.7923
370266,501.7,0.7923
370272,501.7,0.7923
370279,501.7,0.7923
370285,501.7,0.7923
370291,501.7,0.7923
370297,501.7,0.7923
370303,501.7,0.7923
370309,501.7,0.7923
370315,501.7,0.7923
370321,501.7,0.7923
370327,501.7,0.7923
370333,501.7,0.7923
370339,501.7,0.7923
370345,501.7,0.7923
370351,501.7,0.7923
370357,501.7,0.7923
370363,501.7,0.7923
370369,501.7,0.7923
370375,501.7,0.7923
370381,501.7,0.7923
370387,501.7,0.7923
370393,501.7,0.7923
370399,501.7,0.7923
370405,501.7,0.7923
370411,501.7,0.7923
370417,501.7,0.7923
370423,501.7,0.7923
370429,501.7,0.7923
370436,501.7,0.7923
370442,501.7,0.7923
370448,501.7,0.7923
370454,501.7,0.7923
370460,501.7,0.7923
370466,501.7,0.7923
370472,501.7,0.7923
370478,501.7,0.7923
370484,501.7,0.7923
370490,501.7,0.7923
370496,501.7,0.7923
370502,501.7,0.7923
370508,501.7,0.7923
370514,501.7,0.7923
370520,501.7,0.7923
370526,501.7,0.7923
370533,501.7,0.7923
370539,501.7,0.7923
370545,501.7,0.7923
370551,501.7,0.7923
370557,501.7,0.7923
370563,501.7,0.7923
370569,501.7,0.7923
370576,501.7,0.7923
370582,501.7,0.7923
370588,501.7,0.7923
370595,501.7,0.7923
370601,501.7,0.7923
370607,501.7,0.7923
370613,501.7,0.7923
370619,501.7,0.7923
370625,501.7,0.7923
370631,501.7,0.7923
370637,501.7,0.7923
370643,501.7,0.7923
370649,501.7,0.7923
370655,501.7,0.7923
370661,501.7,0.7923
370667,501.7,0.7923
370673,501.7,0.7923
370679,501.7,0.7923
370685,501.7,0.7923
370692,501.7,0.7923
370698,501.7,0.7923
370704,501.7,0.7923
370710,501.7,0.7923
370716,501.7,0.7923
370722,501.7,0.7923
370728,501.7,0.7923
370734,501.7,0.7923
370740,501.7,0.7923
370746,501.7,0.7923
370752,501.7,0.7923
370758,501.7,0.7923
370764,501.7,0.7923
370770,501.7,0.7923
370776,501.7,0.7923
370782,501.7,0.7923
370788,501.7,0.7923
370794,501.7,0.7923
370800,501.7,0.7923
370806,501.7,0.7923
370812,501.7,0.7923
370818,501.7,0.7923
370824,501.7,0.7923
370830,501.7,0.7923
370836,501.7,0.7923
370842,501.7,0.7923
370849,501.7,0.7923
370855,501.7,0.7923
370861,501.7,0.7923
370867,501.7,0.7923
370873,501.7,0.7923
370879,501.7,0.7923
370885,501.7,0.7923
370891,501.7,0.7923
370897,501.7,0.7923
370903,501.7,0.7923
370910,501.7,0.7923
370916,501.7,0.7923
370922,501.7,0.7923
370928,501.7,0.7923
370934,501.7,0.7923
370940,501.7,0.7923
370946,501.7,0.7923
370952,501.7,0.7923
370958,501.7,0.7923
370964,501.7,0.7923
370970,501.7,0.7923
370976,501.7,0.7923
370982,501.7,0.7923
370988,501.7,0.7923
370995,501.7,0.7923
379999,512.1,0.8736
380004,512.1,0.8736
380011,512.1,0.8736
380017,512.1,0.8736
380023,512.1,0.8736
380029,512.1,0.8736
380035,512.1,0.8736
380041,512.1,0.8736
380047,512.1,0.8736
380053,512.1,0.8736
380059,512.1,0.8736
380065,512.1,0.8736
380071,512.1,0.8736
380078,512.1,0.8736
380085,512.1,0.8736
380091,512.1,0.8736
380097,512.1,0.8736
380103,512.1,0.8736
380109,512.1,0.8736
380115,512.1,0.8736
380121,512.1,0.8736
380127,512.1,0.8736
380134,512.1,0.8736
380140,512.1,0.8736
380146,512.1,0.8736
380152,512.1,0.8736
380158,512.1,0.8736
380164,512.1,0.8736
380170,512.1,0.8736
380176,512.1,0.8736
380182,512.1,0.8736
380188,512.1,0.8736
380194,512.1,0.8736
380201,512.1,0.8736
380207,512.1,0.8736
380213,512.1,0.8736
380219,512.1,0.8736
380226,512.1,0.8736
380233,512.1,0.8736
380240,512.1,0.8736
380246,512.1,0.8736
380253,512.1,0.8736
380260,512.1,0.8736
380266,512.1,0.8736
380272,512.1,0.8736
380278,512.1,0.8736
380284,512.1,0.8736
380290,512.1,0.8736
380296,512.1,0.8736
380302,512.1,0.8736
380308,512.1,0.8736
380314,512.1,0.8736
380320,512.1,0.8736
380326,512.1,0.8736
380332,512.1,0.8736
380338,512.1,0.8736
380344,512.1,0.8736
380350,512.1,0.8736
380356,512.1,0.8736
380362,512.1,0.8736
380368,512.1,0.8736
380374,512.1,0.8736
380380,512.1,0.8736
380386,512.1,0.8736
380393,512.1,0.8736
380399,512.1,0.8736
380405,512.1,0.8736
380411,512.1,0.8736
380417,512.1,0.8736
380423,512.1,0.8736
380429,512.1,0.8736
380435,512.1,0.8736
380441,512.1,0.8736
380447,512.1,0.8736
380453,512.1,0.8736
380459,512.1,0.8736
380465,512.1,0.8736
380471,512.1,0.8736
380477,512.1,0.8736
380484,512.1,0.8736
380490,512.1,0.8736
380496,512.1,0.8736
380502,512.1,0.8736
380508,512.1,0.8736
380514,512.1,0.8736
380520,512.1,0.8736
380527,512.1,0.8736
380533,512.1,0.8736
380540,512.1,0.8736
380547,512.1,0.8736
380554,512.1,0.8736
380561,512.1,0.8736
380567,512.1,0.8736
380573,512.1,0.8736
380580,512.1,0.8736
380586,512.1,0.8736
380592,512.1,0.8736
380598,512.1,0.8736
380604,512.1,0.8736
380610,512.1,0.8736
380617,512.1,0.8736
380623,512.1,0.8736
380629,512.1,0.8736
380635,512.1,0.8736
380642,512.1,0.8736
380648,512.1,0.8736
380654,512.1,0.8736
380660,512.1,0.8736
380666,512.1,0.8736
380672,512.1,0.8736
380678,512.1,0.8736
380684,512.1,0.8736
380690,512.1,0.8736
380696,512.1,0.8736
380702,512.1,0.8736
380709,512.1,0.8736
380715,512.1,0.8736
380721,512.1,0.8736
380727,512.1,0.8736
380733,512.1,0.8736
380739,512.1,0.8736
380745,512.1,0.8736
380751,512.1,0.8736
380757,512.1,0.8736
380763,512.1,0.8736
380769,512.1,0.8736
380775,512.1,0.8736
380781,512.1,0.8736
380787,512.1,0.8736
380793,512.1,0.8736
380800,512.1,0.8736
380806,512.1,0.8736
380812,512.1,0.8736
380818,512.1,0.8736
380824,512.1,0.8736
380830,512.1,0.8736
380836,512.1,0.8736
380843,512.1,0.8736
380849,512.1,0.8736
380855,512.1,0.8736
380862,512.1,0.8736
380869,512.1,0.8736
380875,512.1,0.8736
380881,512.1,0.8736
380887,512.1,0.8736
380893,512.1,0.8736
380899,512.1,0.8736
380905,512.1,0.8736
380911,512.1,0.8736
380917,512.1,0.8736
380923,512.1,0.8736
380929,512.1,0.8736
380935,512.1,0.8736
380941,512.1,0.8736
380947,512.1,0.8736
380953,512.1,0.8736
380960,512.1,0.8736
380966,512.1,0.8736
380972,512.1,0.8736
380978,512.1,0.8736
380984,512.1,0.8736
380990,512.1,0.8736
380996,512.1,0.8736
389994,505.8,0.8539
390000,505.8,0.8539
390006,505.8,0.8539
390012,505.8,0.8539
390018,505.8,0.8539
390024,505.8,0.8539
390031,505.8,0.8539
390037,505.8,0.8539
390043,505.8,0.8539
390049,505.8,0.8539
390055,505.8,0.8539
390061,505.8,0.8539
390067,505.8,0.8539
390073,505.8,0.8539
390079,505.8,0.8539
390085,505.8,0.8539
390091,505.8,0.8539
390097,505.8,0.8539
390103,505.8,0.8539
390109,505.8,0.8539
390115,505.8,0.8539
390121,505.8,0.8539
390127,505.8,0.8539
390133,505.8,0.8539
390139,505.8,0.8539
390145,505.8,0.8539
390151,505.8,0.8539
390157,505.8,0.8539
390163,505.8,0.8539
390169,505.8,0.8539
390175,505.8,0.8539
390181,505.8,0.8539
390188,505.8,0.8539
390195,505.8,0.8539
390201,505.8,0.8539
390207,505.8,0.8539
390213,505.8,0.8539
390219,505.8,0.8539
390225,505.8,0.8539
390231,505.8,0.8539
390237,505.8,0.8539
390243,505.8,0.8539
390249,505.8,0.8539
390255,505.8,0.8539
390261,505.8,0.8539
390267,505.8,0.8539
390273,505.8,0.8539
390280,505.8,0.8539
390286,505.8,0.8539
390292,505.8,0.8539
390299,505.8,0.8539
390305,505.8,0.8539
390311,505.8,0.8539
390317,505.8,0.8539
390323,505.8,0.8539
390329,505.8,0.8539
390335,505.8,0.8539
390341,505.8,0.8539
390347,505.8,0.8539
390353,505.8,0.8539
390359,505.8,0.8539
390365,505.8,0.8539
390371,505.8,0.8539
390377,505.8,0.8539
390383,505.8,0.8539
390389,505.8,0.8539
390395,505.8,0.8539
390401,505.8,0.8539
390407,505.8,0.8539
390413,505.8,0.8539
390419,505.8,0.8539
390425,505.8,0.8539
390431,505.8,0.8539
390437,505.8,0.8539
390443,505.8,0.8539
390449,505.8,0.8539
390455,505.8,0.8539
390461,505.8,0.8539
390467,505.8,0.8539
390473,505.8,0.8539
390479,505.8,0.8539
390485,505.8,0.8539
390491,505.8,0.8539
390498,505.8,0.8539
390505,505.8,0.8539
390511,505.8,0.8539
390517,505.8,0.8539
390523,505.8,0.8539
390529,505.8,0.8539
390535,505.8,0.8539
390541,505.8,0.8539
390547,505.8,0.8539
390553,505.8,0.8539
390559,505.8,0.8539
390565,505.8,0.8539
390571,505.8,0.8539
390577,505.8,0.8539
390583,505.8,0.8539
390589,505.8,0.8539
390596,505.8,0.8539
390602,505.8,0.8539
390609,505.8,0.8539
390615,505.8,0.8539
390621,505.8,0.8539
390627,505.8,0.8539
390633,505.8,0.8539
390640,505.8,0.8539
390646,505.8,0.8539
390652,505.8,0.8539
390659,505.8,0.8539
390665,505.8,0.8539
390671,505.8,0.8539
390677,505.8,0.8539
390683,505.8,0.8539
390689,505.8,0.8539
390695,505.8,0.8539
390701,505.8,0.8539
390707,505.8,0.8539
390713,505.8,0.8539
390719,505.8,0.8539
390725,505.8,0.8539
390731,505.8,0.8539
390737,505.8,0.8539
390743,505.8,0.8539
390749,505.8,0.8539
390756,505.8,0.8539
390762,505.8,0.8539
390768,505.8,0.8539
390774,505.8,0.8539
390780,505.8,0.8539
390786,505.8,0.8539
390792,505.8,0.8539
390798,505.8,0.8539
390804,505.8,0.8539
390810,505.8,0.8539
390816,505.8,0.8539
390823,505.8,0.8539
390829,505.8,0.8539
390835,505.8,0.8539
390841,505.8,0.8539
390847,505.8,0.8539
390853,505.8,0.8539
390859,505.8,0.8539
390865,505.8,0.8539
390871,505.8,0.8539
390877,505.8,0.8539
390883,505.8,0.8539
390889,505.8,0.8539
390895,505.8,0.8539
390901,505.8,0.8539
390907,505.8,0.8539
390914,505.8,0.8539
390921,505.8,0.8539
390927,505.8,0.8539
390933,505.8,0.8539
390939,505.8,0.8539
390945,505.8,0.8539
390951,505.8,0.8539
390957,505.8,0.8539
390963,505.8,0.8539
390969,505.8,0.8539
390976,505.8,0.8539
390983,505.8,0.8539
390990,505.8,0.8539
390996,505.8,0.8539
399995,513.3,0.8935
400001,513.3,0.8935
400007,513.3,0.8935
400013,513.3,0.8935
400019,513.3,0.8935
400025,513.3,0.8935
400031,513.3,0.8935
400037,513.3,0.8935
400043,513.3,0.8935
400049,513.3,0.8935
400055,513.3,0.8935
400061,513.3,0.8935
400067,513.3,0.8935
400073,513.3,0.8935
400080,513.3,0.8935
400086,513.3,0.8935
400092,513.3,0.8935
400098,513.3,0.8935
400104,513.3,0.8935
400110,513.3,0.8935
400116,513.3,0.8935
400122,513.3,0.8935
400128,513.3,0.8935
400134,513.3,0.8935
400141,513.3,0.8935
400148,513.3,0.8935
400154,513.3,0.8935
400160,513.3,0.8935
400166,513.3,0.8935
400172,513.3,0.8935
400178,513.3,0.8935
400184,513.3,0.8935
400190,513.3,0.8935
400196,513.3,0.8935
400202,513.3,0.8935
400208,513.3,0.8935
400214,513.3,0.8935
400220,513.3,0.8935
400226,513.3,0.8935
400232,513.3,0.8935
400238,513.3,0.8935
400244,513.3,0.8935
400250,513.3,0.8935
400256,513.3,0.8935
400262,513.3,0.8935
400268,513.3,0.8935
400274,513.3,0.8935
400280,513.3,0.8935
400286,513.3,0.8935
400292,513.3,0.8935
400299,513.3,0.8935
400305,513.3,0.8935
400311,513.3,0.8935
400317,513.3,0.8935
400323,513.3,0.8935
400329,513.3,0.8935
400335,513.3,0.8935
400341,513.3,0.8935
400347,513.3,0.8935
400353,513.3,0.8935
400359,513.3,0.8935
400365,513.3,0.8935
400371,513.3,0.8935
400377,513.3,0.8935
400383,513.3,0.8935
400389,513.3,0.8935
400395,513.3,0.8935
400401,513.3,0.8935
400407,513.3,0.8935
400413,513.3,0.8935
400419,513.3,0.8935
400425,513.3,0.8935
400431,513.3,0.8935
400437,513.3,0.8935
400443,513.3,0.8935
400449,513.3,0.8935
400456,513.3,0.8935
400462,513.3,0.8935
400468,513.3,0.8935
400474,513.3,0.8935
400480,513.3,0.8935
400486,513.3,0.8935
400492,513.3,0.8935
400498,513.3,0.8935
400504,513.3,0.8935
400510,513.3,0.8935
400516,513.3,0.8935
400522,513.3,0.8935
400528,513.3,0.8935
400534,513.3,0.8935
400541,513.3,0.8935
400548,513.3,0.8935
400554,513.3,0.8935
400560,513.3,0.8935
400566,513.3,0.8935
400572,513.3,0.8935
400578,513.3,0.8935
400584,513.3,0.8935
400590,513.3,0.8935
400596,513.3,0.8935
400602,513.3,0.8935
400608,513.3,0.8935
400615,513.3,0.8935
400621,513.3,0.8935
400627,513.3,0.8935
400633,513.3,0.8935
400639,513.3,0.8935
400645,513.3,0.8935
400651,513.3,0.8935
400657,513.3,0.8935
400663,513.3,0.8935
400669,513.3,0.8935
400675,513.3,0.8935
400681,513.3,0.8935
400687,513.3,0.8935
400693,513.3,0.8935
400699,513.3,0.8935
400705,513.3,0.8935
400712,513.3,0.8935
400718,513.3,0.8935
400724,513.3,0.8935
400730,513.3,0.8935
400736,513.3,0.8935
400742,513.3,0.8935
400748,513.3,0.8935
400754,513.3,0.8935
400760,513.3,0.8935
400766,513.3,0.8935
400773,513.3,0.8935
400779,513.3,0.8935
400785,513.3,0.8935
400791,513.3,0.8935
400797,513.3,0.8935
400803,513.3,0.8935
400809,513.3,0.8935
400815,513.3,0.8935
400821,513.3,0.8935
400827,513.3,0.8935
400833,513.3,0.8935
400839,513.3,0.8935
400845,513.3,0.8935
400851,513.3,0.8935
400857,513.3,0.8935
400863,513.3,0.8935
400870,513.3,0.8935
400877,513.3,0.8935
400883,513.3,0.8935
400889,513.3,0.8935
400895,513.3,0.8935
400901,513.3,0.8935
400907,513.3,0.8935
400913,513.3,0.8935
400920,513.3,0.8935
400927,513.3,0.8935
400934,513.3,0.8935
400940,513.3,0.8935
400946,513.3,0.8935
400952,513.3,0.8935
400958,513.3,0.8935
400964,513.3,0.8935
400970,513.3,0.8935
400976,513.3,0.8935
400982,513.3,0.8935
400988,513.3,0.8935
400994,513.3,0.8935
409997,510.4,0.866
410003,510.4,0.866
410009,510.4,0.866
410014,510.4,0.866
410021,510.4,0.866
410027,510.4,0.866
410033,510.4,0.866
410039,510.4,0.866
410045,510.4,0.866
410051,510.4,0.866
410057,510.4,0.866
410063,510.4,0.866
410069,510.4,0.866
410075,510.4,0.866
410081,510.4,0.866
410087,510.4,0.866
410094,510.4,0.866
410100,510.4,0.866
410106,510.4,0.866
410112,510.4,0.866
410118,510.4,0.866
410124,510.4,0.866
410130,510.4,0.866
410136,510.4,0.866
410142,510.4,0.866
410148,510.4,0.866
410154,510.4,0.866
410160,510.4,0.866
410166,510.4,0.866
410172,510.4,0.866
410178,510.4,0.866
410184,510.4,0.866
410191,510.4,0.866
410198,510.4,0.866
410204,510.4,0.866
410210,510.4,0.866
410216,510.4,0.866
410222,510.4,0.866
410228,510.4,0.866
410234,510.4,0.866
410240,510.4,0.866
410246,510.4,0.866
410253,510.4,0.866
410259,510.4,0.866
410265,510.4,0.866
410271,510.4,0.866
410277,510.4,0.866
410283,510.4,0.866
410289,510.4,0.866
410295,510.4,0.866
410301,510.4,0.866
410307,510.4,0.866
410313,510.4,0.866
410319,510.4,0.866
410325,510.4,0.866
410331,510.4,0.866
410337,510.4,0.866
410343,510.4,0.866
410350,510.4,0.866
410356,510.4,0.866
410362,510.4,0.866
410368,510.4,0.866
410374,510.4,0.866
410380,510.4,0.866
410386,510.4,0.866
410392,510.4,0.866
410398,510.4,0.866
410404,510.4,0.866
410411,510.4,0.866
410417,510.4,0.866
410423,510.4,0.866
410429,510.4,0.866
410435,510.4,0.866
410441,510.4,0.866
410447,510.4,0.866
410453,510.4,0.866
410459,510.4,0.866
410465,510.4,0.866
410471,510.4,0.866
410477,510.4,0.866
410483,510.4,0.866
410489,510.4,0.866
410495,510.4,0.866
410501,510.4,0.866
410507,510.4,0.866
410513,510.4,0.866
410519,510.4,0.866
410525,510.4,0.866
410531,510.4,0.866
410537,510.4,0.866
410543,510.4,0.866
410549,510.4,0.866
410555,510.4,0.866
410561,510.4,0.866
410568,510.4,0.866
410575,510.4,0.866
410581,510.4,0.866
410587,510.4,0.866
410593,510.4,0.866
410599,510.4,0.866
410605,510.4,0.866
410611,510.4,0.866
410617,510.4,0.866
410623,510.4,0.866
410629,510.4,0.866
410635,510.4,0.866
410641,510.4,0.866
410647,510.4,0.866
410653,510.4,0.866
410659,510.4,0.866
410665,510.4,0.866
410671,510.4,0.866
410677,510.4,0.866
410683,510.4,0.866
410689,510.4,0.866
410695,510.4,0.866
410701,510.4,0.866
410707,510.4,0.866
410714,510.4,0.866
410721,510.4,0.866
410728,510.4,0.866
410734,510.4,0.866
410740,510.4,0.866
410746,510.4,0.866
410752,510.4,0.866
410758,510.4,0.866
410764,510.4,0.866
410770,510.4,0.866
410776,510.4,0.866
410782,510.4,0.866
410788,510.4,0.866
410794,510.4,0.866
410800,510.4,0.866
410806,510.4,0.866
410813,510.4,0.866
410820,510.4,0.866
410826,510.4,0.866
410832,510.4,0.866
410838,510.4,0.866
410844,510.4,0.866
410850,510.4,0.866
410856,510.4,0.866
410862,510.4,0.866
410868,510.4,0.866
410875,510.4,0.866
410882,510.4,0.866
410888,510.4,0.866
410894,510.4,0.866
410900,510.4,0.866
410906,510.4,0.866
410912,510.4,0.866
410918,510.4,0.866
410924,510.4,0.866
410930,510.4,0.866
410936,510.4,0.866
410942,510.4,0.866
410948,510.4,0.866
410954,510.4,0.866
410960,510.4,0.866
410967,510.4,0.866
410973,510.4,0.866
410980,510.4,0.866
410986,510.4,0.866
410992,510.4,0.866
410998,510.4,0.866
419995,513.0,0.8846
420001,513.0,0.8846
420007,513.0,0.8846
420013,513.0,0.8846
420019,513.0,0.8846
420025,513.0,0.8846
420031,513.0,0.8846
420037,513.0,0.8846
420043,513.0,0.8846
420050,513.0,0.8846
420056,513.0,0.8846
420062,513.0,0.8846
420068,513.0,0.8846
420074,513.0,0.8846
420080,513.0,0.8846
420086,513.0,0.8846
420092,513.0,0.8846
420098,513.0,0.8846
420104,513.0,0.8846
420110,513.0,0.8846
420116,513.0,0.8846
420122,513.0,0.8846
420128,513.0,0.8846
420134,513.0,0.8846
420141,513.0,0.8846
420147,513.0,0.8846
420153,513.0,0.8846
420159,513.0,0.8846
420165,513.0,0.8846
420171,513.0,0.8846
420177,513.0,0.8846
420183,513.0,0.8846
420189,513.0,0.8846
420196,513.0,0.8846
420202,513.0,0.8846
420209,513.0,0.8846
420215,513.0,0.8846
420221,513.0,0.8846
420227,513.0,0.8846
420233,513.0,0.8846
420239,513.0,0.8846
420245,513.0,0.8846
420251,513.0,0.8846
420257,513.0,0.8846
420263,513.0,0.8846
420269,513.0,0.8846
420275,513.0,0.8846
420281,513.0,0.8846
420287,513.0,0.8846
420293,513.0,0.8846
420300,513.0,0.8846
420306,513.0,0.8846
420312,513.0,0.8846
420318,513.0,0.8846
420324,513.0,0.8846
420330,513.0,0.8846
420336,513.0,0.8846
420342,513.0,0.8846
420348,513.0,0.8846
420354,513.0,0.8846
420360,513.0,0.8846
420367,513.0,0.8846
420373,513.0,0.8846
420379,513.0,0.8846
420385,513.0,0.8846
420391,513.0,0.8846
420397,513.0,0.8846
420403,513.0,0.8846
420409,513.0,0.8846
420415,513.0,0.8846
420421,513.0,0.8846
420427,513.0,0.8846
420433,513.0,0.8846
420439,513.0,0.8846
420445,513.0,0.8846
420451,513.0,0.8846
420457,513.0,0.8846
420463,513.0,0.8846
420469,513.0,0.8846
420475,513.0,0.8846
420481,513.0,0.8846
420487,513.0,0.8846
420493,513.0,0.8846
420499,513.0,0.8846
420505,513.0,0.8846
420511,513.0,0.8846
420517,513.0,0.8846
420524,513.0,0.8846
420530,513.0,0.8846
420536,513.0,0.8846
420542,513.0,0.8846
420548,513.0,0.8846
420554,513.0,0.8846
420560,513.0,0.8846
420566,513.0,0.8846
420572,513.0,0.8846
420578,513.0,0.8846
420584,513.0,0.8846
420590,513.0,0.8846
420596,513.0,0.8846
420602,513.0,0.8846
420609,513.0,0.8846
420616,513.0,0.8846
420622,513.0,0.8846
420628,513.0,0.8846
420634,513.0,0.8846
420640,513.0,0.8846
420646,513.0,0.8846
420652,513.0,0.8846
420658,513.0,0.8846
420664,513.0,0.8846
420670,513.0,0.8846
420676,513.0,0.8846
420683,513.0,0.8846
420689,513.0,0.8846
420695,513.0,0.8846
420701,513.0,0.8846
420707,513.0,0.8846
420713,513.0,0.8846
420719,513.0,0.8846
420725,513.0,0.8846
420731,513.0,0.8846
420737,513.0,0.8846
420743,513.0,0.8846
420749,513.0,0.8846
420755,513.0,0.8846
420761,513.0,0.8846
420767,513.0,0.8846
420773,513.0,0.8846
420779,513.0,0.8846
420785,513.0,0.8846
420791,513.0,0.8846
420797,513.0,0.8846
420803,513.0,0.8846
420809,513.0,0.8846
420815,513.0,0.8846
420821,513.0,0.8846
420827,513.0,0.8846
420833,513.0,0.8846
420840,513.0,0.8846
420846,513.0,0.8846
420852,513.0,0.8846
420858,513.0,0.8846
420864,513.0,0.8846
420870,513.0,0.8846
420876,513.0,0.8846
420882,513.0,0.8846
420888,513.0,0.8846
420894,513.0,0.8846
420900,513.0,0.8846
420906,513.0,0.8846
420912,513.0,0.8846
420918,513.0,0.8846
420924,513.0,0.8846
420930,513.0,0.8846
420936,513.0,0.8846
420942,513.0,0.8846
420948,513.0,0.8846
420954,513.0,0.8846
420960,513.0,0.8846
420966,513.0,0.8846
420972,513.0,0.8846
420978,513.0,0.8846
420984,513.0,0.8846
420990,513.0,0.8846
420997,513.0,0.8846
429993,509.3,0.864
430000,509.3,0.864
430006,509.3,0.864
430012,509.3,0.864
430018,509.3,0.864
430024,509.3,0.864
430030,509.3,0.864
430036,509.3,0.864
430042,509.3,0.864
430048,509.3,0.864
430054,509.3,0.864
430060,509.3,0.864
430067,509.3,0.864
430073,509.3,0.864
430079,509.3,0.864
430085,509.3,0.864
430091,509.3,0.864
430098,509.3,0.864
430104,509.3,0.864
430110,509.3,0.864
430116,509.3,0.864
430122,509.3,0.864
430128,509.3,0.864
430134,509.3,0.864
430140,509.3,0.864
430146,509.3,0.864
430152,509.3,0.864
430159,509.3,0.864
430165,509.3,0.864
430171,509.3,0.864
430177,509.3,0.864
430183,509.3,0.864
430189,509.3,0.864
430195,509.3,0.864
430201,509.3,0.864
430207,509.3,0.864
430213,509.3,0.864
430219,509.3,0.864
430225,509.3,0.864
430231,509.3,0.864
430237,509.3,0.864
430243,509.3,0.864
430249,509.3,0.864
430256,509.3,0.864
430262,509.3,0.864
430268,509.3,0.864
430274,509.3,0.864
430280,509.3,0.864
430286,509.3,0.864
430292,509.3,0.864
430298,509.3,0.864
430304,509.3,0.864
430310,509.3,0.864
430317,509.3,0.864
430323,509.3,0.864
430330,509.3,0.864
430336,509.3,0.864
430342,509.3,0.864
430349,509.3,0.864
430355,509.3,0.864
430361,509.3,0.864
430367,509.3,0.864
430373,509.3,0.864
430379,509.3,0.864
430385,509.3,0.864
430391,509.3,0.864
430397,509.3,0.864
430403,509.3,0.864
430410,509.3,0.864
430417,509.3,0.864
430423,509.3,0.864
430429,509.3,0.864
430435,509.3,0.864
430441,509.3,0.864
430447,509.3,0.864
430453,509.3,0.864
430459,509.3,0.864
430465,509.3,0.864
430471,509.3,0.864
430478,509.3,0.864
430484,509.3,0.864
430491,509.3,0.864
430498,509.3,0.864
430504,509.3,0.864
430510,509.3,0.864
430516,509.3,0.864
430522,509.3,0.864
430528,509.3,0.864
430534,509.3,0.864
430540,509.3,0.864
430546,509.3,0.864
430552,509.3,0.864
430559,509.3,0.864
430565,509.3,0.864
430572,509.3,0.864
430578,509.3,0.864
430584,509.3,0.864
430590,509.3,0.864
430596,509.3,0.864
430602,509.3,0.864
430608,509.3,0.864
430615,509.3,0.864
430621,509.3,0.864
430628,509.3,0.864
430635,509.3,0.864
430642,509.3,0.864
430649,509.3,0.864
430655,509.3,0.864
430661,509.3,0.864
430667,509.3,0.864
430673,509.3,0.864
430679,509.3,0.864
430685,509.3,0.864
430691,509.3,0.864
430697,509.3,0.864
430703,509.3,0.864
430709,509.3,0.864
430715,509.3,0.864
430721,509.3,0.864
430728,509.3,0.864
430734,509.3,0.864
430741,509.3,0.864
430748,509.3,0.864
430754,509.3,0.864
430760,509.3,0.864
430766,509.3,0.864
430772,509.3,0.864
430778,509.3,0.864
430785,509.3,0.864
430792,509.3,0.864
430799,509.3,0.864
430805,509.3,0.864
430811,509.3,0.864
430817,509.3,0.864
430823,509.3,0.864
430829,509.3,0.864
430835,509.3,0.864
